,timestamp,bng_subscribers,device_name,vendor,model,os,version,hw_revision,role,ip_address
1135,1664922901,10230.973024350806,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1136,1664923201,10911.060619408001,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1137,1664923501,6892.3276905289185,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1138,1664923801,6697.431661956966,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1139,1664924101,6538.193876047812,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1140,1664924401,5326.519760772632,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1141,1664924701,5294.160429616998,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1142,1664925001,5361.861268142078,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1143,1664925301,2935.3572460748683,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1144,1664925601,2874.2094113165176,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1145,1664925901,2850.5698151571696,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1146,1664926201,2242.497849211958,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1147,1664926501,2248.6769668176066,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1148,1664926801,2198.2133796392695,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1149,1664927101,1620.0406225594543,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1150,1664927401,1619.532359337446,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1151,1664927701,1571.6124922733015,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1152,1664928001,1742.2044044965385,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1153,1664928301,1742.7539664197875,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1154,1664928601,1679.5155902281454,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1155,1664928901,1688.8535959457304,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1156,1664929201,1756.314962215873,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1157,1664929501,1742.5940401342175,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1158,1664929801,1702.7770935717458,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1159,1664930101,1748.730172172753,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1160,1664930401,1691.9302468718538,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1161,1664930701,1523.6424978742052,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1162,1664931001,1598.5434492524614,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1163,1664931301,1624.0684089709926,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1164,1664931601,1340.6919660963097,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1165,1664931901,1357.3770244050502,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1166,1664932201,1336.8111429024625,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1167,1664932501,1257.487944357135,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1168,1664932801,1249.6391276140166,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1169,1664933101,1261.8771049571226,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1170,1664933401,1252.1545228680293,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1171,1664933701,1206.3037803175605,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1172,1664934001,1217.204476143231,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1173,1664934301,1087.970067846677,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1174,1664934601,412.20895358713517,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1175,1664934901,1073.43598921997,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1176,1664935201,1022.108434730116,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1177,1664935501,1026.335796585328,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1178,1664935801,1032.877209384623,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1179,1664936101,1031.998740310531,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1180,1664936401,1044.8259138378814,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1181,1664936701,405.94558507770495,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1182,1664937001,890.6138125180198,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1183,1664937301,390.58057120884155,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1184,1664937601,872.6730414144696,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1185,1664937901,886.3234311457805,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1186,1664938201,903.228045330331,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1187,1664938501,893.2365053884034,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1188,1664938801,835.8227975805435,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1189,1664939101,830.8018551680799,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1190,1664939401,829.6837287277413,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1191,1664939701,817.6076277545571,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1192,1664940001,822.1693556299567,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1193,1664940301,825.1625176329271,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1194,1664940601,754.5755701726443,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1195,1664940901,757.8994448573249,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1196,1664941201,734.1174284276683,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1197,1664941501,751.456937476338,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1198,1664941801,761.1589917518875,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1199,1664942101,739.8480583177085,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1200,1664942401,671.4708764376162,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1201,1664942701,679.8097774067735,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1202,1664943001,677.2032251244043,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1203,1664943301,736.4275107108225,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1204,1664943601,748.5945701949113,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1205,1664943901,754.7982330412569,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1206,1664944201,749.4453459807885,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1207,1664944501,744.6137435684503,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1208,1664944801,755.2257353863642,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1209,1664945101,900.3630079808935,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1210,1664945401,903.9193630768266,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1211,1664945701,883.6203881950913,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1212,1664946001,1030.1116487440886,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1213,1664946301,1000.5423498111484,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1214,1664946601,1049.2011695684441,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1215,1664946901,1112.0923917909765,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1216,1664947201,1113.7005428336624,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1217,1664947501,1131.8732653767756,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1218,1664947801,1290.8010212065908,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1219,1664948101,1293.1210100238768,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1220,1664948401,1300.0853350655948,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1221,1664948701,1466.039180293119,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1222,1664949001,1406.9907004016916,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1223,1664949301,1463.2281131912537,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1224,1664949601,1582.135702997065,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1225,1664949901,1605.9474370210455,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1226,1664950201,1603.081190604336,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1227,1664950501,1706.2075231381727,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1228,1664950801,492.71113666073546,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1229,1664951101,1709.6694474704373,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1230,1664951401,2465.896205816978,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1231,1664951701,2357.589876974796,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1232,1664952001,2506.215368694286,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1233,1664952301,2762.202108314815,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1234,1664952601,2750.2910789042517,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1235,1664952901,2751.7265069347313,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1236,1664953201,3200.0111274880414,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1237,1664953501,3066.5146795233245,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1238,1664953801,3173.8195893093553,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1239,1664954101,3803.6603024789565,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1240,1664954401,3867.5807231104545,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1241,1664954701,3748.5112651658046,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1242,1664955001,4510.963406002311,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1243,1664955301,4528.289050205848,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1244,1664955601,4426.735507038367,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1245,1664955901,5107.247793048991,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1246,1664956201,5055.659378812246,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1247,1664956501,5105.179568541683,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1248,1664956801,5758.79860878807,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1249,1664957101,5889.3139393011415,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1250,1664957401,5794.155220486463,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1251,1664957701,6730.97464112952,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1252,1664958001,6876.665093959435,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1253,1664958301,6547.289265099769,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1254,1664958601,8156.647589203313,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1255,1664958901,8180.550092837623,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1256,1664959201,7857.404507559859,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1257,1664959501,9493.815698682762,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1258,1664959801,9146.158959354216,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1259,1664960101,9396.606921749415,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1260,1664960401,9693.328655361322,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1261,1664960701,10078.774062874414,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1262,1664961001,9779.014472162022,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1263,1664961301,9850.03179020857,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1264,1664961601,9802.820126765142,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1265,1664961901,9370.184672506874,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1266,1664962201,10947.93167700994,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1267,1664962501,11118.852212703518,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1268,1664962801,10764.659035412193,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1269,1664963101,11691.763873019108,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1270,1664963401,11460.593070432209,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1271,1664963701,11094.464184460867,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1272,1664964001,12733.492385181382,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1273,1664964301,12461.383990748087,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1274,1664964601,13268.275714961883,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1275,1664964901,1647.5260095774165,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1276,1664965201,13083.817234947399,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1277,1664965501,14078.204555967786,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1278,1664965801,14644.225960445185,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1279,1664966101,14743.827244014243,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1280,1664966401,14891.651043788968,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1281,1664966701,15455.542419332276,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1282,1664967001,15577.466816287597,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1283,1664967301,15227.864399714887,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1284,1664967601,16561.57662262011,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1285,1664967901,16231.165330401907,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1286,1664968201,15867.457712199557,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1287,1664968501,17789.932293069287,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1288,1664968801,17472.73878815533,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1289,1664969101,16932.382907196094,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1290,1664969401,19007.244434742555,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1291,1664969701,19031.727767716544,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1292,1664970001,18639.731069093228,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1293,1664970301,20496.894098089208,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1294,1664970601,20328.5280159148,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1295,1664970901,20758.872006723712,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1296,1664971201,21505.028065503535,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1297,1664971501,21008.490815895333,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1298,1664971801,2458.858763303299,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1299,1664972101,23061.012891708353,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1300,1664972401,22568.505315514965,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1301,1664972701,21994.34930563013,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1302,1664973001,24981.81191526267,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1303,1664973301,24066.701963107607,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1304,1664973601,2885.5466731657784,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1305,1664973901,25577.54374350222,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1306,1664974201,25194.998697752853,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1307,1664974501,25563.199343528595,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1308,1664974801,26828.039775471334,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1309,1664975101,26419.29214933078,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1310,1664975401,25977.840312992215,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1311,1664975701,27193.851656879062,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1312,1664976001,26280.48672667347,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1313,1664976301,26519.867426276265,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1314,1664976601,27904.516846781695,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1315,1664976901,3079.1379788040367,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1316,1664977201,28931.83351048415,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1317,1664977501,31253.299513705286,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1318,1664977801,29938.538566953244,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1319,1664978101,30961.01754568617,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1320,1664978401,28948.83399675161,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1321,1664978701,28718.084538348012,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1322,1664979001,28659.902771700148,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1323,1664979301,30318.123225037027,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1324,1664979601,3419.1707816476583,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1325,1664979901,29794.077796704274,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1326,1664980201,31476.415780105985,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1327,1664980501,33279.104008810216,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1328,1664980801,33078.480077073735,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1329,1664981101,30581.4010770781,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1330,1664981401,30401.842297447012,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1331,1664981701,31200.544547631,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1332,1664982001,30137.792095618253,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1333,1664982301,30113.78213944613,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1334,1664982601,31630.17491492155,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1335,1664982901,29698.877953369556,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1336,1664983201,29985.4529768294,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1337,1664983501,29500.21443718928,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1338,1664983801,30050.153729882935,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1339,1664984101,29756.745531048873,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1340,1664984401,29871.449723210513,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1341,1664984701,28853.04756434902,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1342,1664985001,28596.134643166202,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1343,1664985301,28782.481337176767,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1344,1664985601,29873.320409337673,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1345,1664985901,30060.952487147064,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1346,1664986201,29826.752783336255,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1347,1664986501,31625.126242367976,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1348,1664986801,30237.09602200549,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1349,1664987101,31737.456804077676,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1350,1664987401,31570.27556486973,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1351,1664987701,33153.77920605771,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1352,1664988001,32282.123023371918,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1353,1664988301,34221.445481715156,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1354,1664988601,33490.63584428843,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1355,1664988901,33428.52428780039,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1356,1664989201,32933.324905908026,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1357,1664989501,33197.17163621558,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1358,1664989801,33714.11757801624,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1359,1664990101,34297.98149760784,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1360,1664990401,4013.309410998949,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1361,1664990701,34166.02346588818,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1362,1664991001,36879.219838433186,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1363,1664991301,35480.475157104185,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1364,1664991601,36561.67580794111,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1365,1664991901,36454.39214334741,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1366,1664992201,37288.644265429684,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1367,1664992501,37066.974699494385,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1368,1664992801,39618.603249479376,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1369,1664993101,37394.605348069985,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1370,1664993401,39313.62571442523,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1371,1664993701,39022.29570597331,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1372,1664994001,39475.55257497674,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1373,1664994301,39820.52812190884,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1374,1664994601,38464.89252698068,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1375,1664994901,4362.358951751563,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1376,1664995201,39373.40002676,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1377,1664995501,36721.0866598227,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1378,1664995801,38745.54154066279,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
