,timestamp,bng_subscribers,device_name,vendor,model,os,version,hw_revision,role,ip_address
1302,1668484142,1500.5697378595007,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1303,1668484442,1471.5873270138127,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1304,1668484742,1518.9536529524928,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1305,1668485042,1222.1828629593829,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1306,1668485342,1218.28015960486,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1307,1668485642,1254.3601877911117,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1308,1668485942,1454.3761241028744,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1309,1668486242,1481.1721236636897,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1310,1668486542,1473.9490685191229,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1311,1668486842,1486.9940596940025,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1312,1668487142,1530.919464091157,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1313,1668487442,1510.5892123385318,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1314,1668487742,1986.6671029131298,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1315,1668488042,1967.3707079443552,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1316,1668488342,1970.1089469377628,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1317,1668488642,2496.412332081396,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1318,1668488942,2433.750246510461,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1319,1668489242,2521.2761973659394,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1320,1668489542,2751.861004918589,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1321,1668489842,2799.5169152398094,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1322,1668490142,2728.900381761536,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1323,1668490442,3566.697564655686,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1324,1668490742,3399.240684674059,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1325,1668491042,3509.578871646703,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1326,1668491342,4065.6019595149605,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1327,1668491642,3955.025357040323,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1328,1668491942,4040.4854230857172,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1329,1668492242,4471.836027431753,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1330,1668492542,4494.330298765422,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1331,1668492842,4363.451204226901,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1332,1668493142,5060.57808113703,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1333,1668493442,4959.144369353724,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1334,1668493742,4979.3842794351285,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1335,1668494042,7633.64891933692,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1336,1668494342,7355.9695349012845,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1337,1668494642,7480.809492408393,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1338,1668494942,8693.006026994075,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1339,1668495242,8751.818455994306,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1340,1668495542,8508.164530506787,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1341,1668495842,10100.915601401508,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1342,1668496142,10116.17949287477,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1343,1668496442,10023.525416835222,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1344,1668496742,12681.321286378441,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1345,1668497042,12398.242317058202,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1346,1668497342,12294.469155452787,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1347,1668497642,15284.974619388724,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1348,1668497942,14780.395688372328,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1349,1668498242,15031.121540010914,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1350,1668498542,17581.896447092517,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1351,1668498842,17602.695076418076,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1352,1668499142,17765.630195691396,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1353,1668499442,19929.442660731802,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1354,1668499742,19926.35206668046,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1355,1668500042,19806.551965477716,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1356,1668500342,22815.804293379206,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1357,1668500642,22758.545436351134,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1358,1668500942,21843.321080041358,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1359,1668501242,27893.64095358935,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1360,1668501542,27469.521980205915,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1361,1668501842,27098.193768749083,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1362,1668502142,32009.319794555347,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1363,1668502442,32632.103394671125,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1364,1668502742,31790.59472340134,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1365,1668503042,33092.934081129104,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1366,1668503342,32965.32201706106,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1367,1668503642,32595.2494276868,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1368,1668503942,33752.001955311585,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1369,1668504242,33826.48339994883,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1370,1668504542,34452.153180417496,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1371,1668504842,37935.9585248059,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1372,1668505142,37189.84497824256,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1373,1668505442,37363.11862181646,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1374,1668505742,40063.64378597037,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1375,1668506042,39286.694250034925,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1376,1668506342,39829.49623670416,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1377,1668506642,45789.184447157946,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1378,1668506942,44570.30028555536,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1379,1668507242,45570.471871190966,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1380,1668507542,46437.60238445383,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1381,1668507842,48268.663490934894,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1382,1668508142,46869.04879721434,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1383,1668508442,51324.57052388719,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1384,1668508742,52957.28481602041,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1385,1668509042,51080.56034275963,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1386,1668509342,55402.38818318651,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1387,1668509642,53349.092362560674,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1388,1668509942,55022.31827077514,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1389,1668510242,57648.77500766534,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1390,1668510542,55950.742402852964,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1391,1668510842,58186.20405001788,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1392,1668511142,61123.12104390889,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1393,1668511442,61457.43550116256,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1394,1668511742,63486.54172566967,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1395,1668512042,65287.19559835438,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1396,1668512342,66321.98117836897,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1397,1668512642,67216.54770140866,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1398,1668512942,73249.3633546509,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1399,1668513242,71185.21736943854,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1400,1668513542,73026.60884668806,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1401,1668513842,75110.5094762292,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1402,1668514142,75645.26454039587,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1403,1668514442,75884.63425251724,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1404,1668514742,78907.05730556228,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1405,1668515042,80593.21916334909,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1406,1668515342,81013.81674006672,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1407,1668515642,86808.66291034898,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1408,1668515942,85710.24539543687,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1409,1668516242,87580.31400239059,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1410,1668516542,89589.10596381439,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1411,1668516842,91490.06275059294,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1412,1668517142,87567.35765342166,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1413,1668517442,91125.60905605879,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1414,1668517742,93124.41372863132,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1415,1668518042,93607.89443814459,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1416,1668518342,93674.51772787192,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1417,1668518642,92404.36760773978,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1418,1668518942,95909.98901176991,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1419,1668519242,100584.96802315956,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1420,1668519542,101515.93955865428,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1421,1668519842,99045.68289511195,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1422,1668520142,108399.51324065668,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1423,1668520442,108547.6766450582,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1424,1668520742,104293.96861955455,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1425,1668521042,101765.32571079062,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1426,1668521342,102657.52542573516,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1427,1668521642,103520.6974367737,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1428,1668521942,110627.64885391622,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1429,1668522242,107781.90186126743,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1430,1668522542,110632.02297906217,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1431,1668522842,115280.64070240551,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1432,1668523142,115453.6257945726,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1433,1668523442,117274.0386742557,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1434,1668523742,110134.168532771,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1435,1668524042,113146.3391863678,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1436,1668524342,113652.55545997692,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1437,1668524642,107113.39017042736,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1438,1668524942,105348.8123867553,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1439,1668525242,106722.78769226742,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1440,1668525542,106201.14236643739,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1441,1668525842,102327.97103642006,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1442,1668526142,105929.40708206574,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1443,1668526442,106820.60499724996,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1444,1668526742,105175.83508663638,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1445,1668527042,102464.37796489046,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1446,1668527342,101439.35137624007,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1447,1668527642,104480.45614867263,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1448,1668527942,102152.10638348827,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1449,1668528242,108399.31065143285,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1450,1668528542,106797.11501868915,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1451,1668528842,109233.70892003861,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1452,1668529142,114462.27725638662,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1453,1668529442,111356.66296276233,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1454,1668529742,110380.42160141827,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1455,1668530042,116217.14851949197,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1456,1668530342,115364.43781225441,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1457,1668530642,112272.14566128691,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1458,1668530942,117910.90872698935,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1459,1668531242,122399.36597300052,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1460,1668531542,118437.37492667764,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1461,1668531842,118441.7451269019,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1462,1668532142,121456.41925364788,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1463,1668532442,116571.17372424726,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1464,1668532742,126501.47207662628,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1465,1668533042,121762.71743023158,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1466,1668533342,122314.19046304052,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1467,1668533642,124366.02512101956,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1468,1668533942,128717.86311222658,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1469,1668534242,124138.97038050917,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1470,1668534542,128586.08414949896,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1471,1668534842,132374.25581817742,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1472,1668535142,132647.2232520149,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1473,1668535442,133981.42345192021,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1474,1668535742,138545.49150266688,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1475,1668536042,133548.87287945132,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1476,1668536342,140360.13529994665,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1477,1668536642,141956.1081478486,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1478,1668536942,140979.39814237034,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1479,1668537242,138936.96517186225,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1480,1668537542,134752.05105981688,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1481,1668537842,136889.8752636672,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1482,1668538142,136669.92031070974,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1483,1668538442,132337.9761688776,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1484,1668538742,132663.94306189433,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1485,1668539042,136233.51060024518,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1486,1668539342,138709.27916410554,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1487,1668539642,138223.4773615826,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1488,1668539942,131638.20256216114,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1489,1668540242,131259.63174904924,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1490,1668540542,134399.71404177218,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1491,1668540842,131883.8295588237,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1492,1668541142,128444.82372774478,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1493,1668541442,130405.583563255,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1494,1668541742,116930.15763741934,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1495,1668542042,118724.36295584566,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1496,1668542342,119741.1327136164,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1497,1668542642,106809.57787780827,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1498,1668542942,107435.40033406159,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1499,1668543242,107727.04497114105,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1500,1668543542,100574.64773138115,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1501,1668543842,100034.74745112845,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1502,1668544142,97337.22900626942,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1503,1668544442,96259.47485117268,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1504,1668544742,92376.27087810627,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1505,1668545042,96592.697651978,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1506,1668545342,89311.0405273491,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1507,1668545642,90135.04162999625,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1508,1668545942,91239.44632394191,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1509,1668546242,86033.16597100832,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1510,1668546542,86114.03511480459,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1511,1668546842,87524.95465167331,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1512,1668547142,82991.01766952804,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1513,1668547442,82458.83469894147,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1514,1668547742,81790.14558912408,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1515,1668548042,76484.43538669724,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1516,1668548342,77694.96625966877,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1517,1668548642,77743.67779842568,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1518,1668548942,70586.84634704291,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1519,1668549242,69759.40168355788,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1520,1668549542,68395.81272433129,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1521,1668549842,58444.608391894246,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1522,1668550142,58323.30359814372,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1523,1668550442,58402.323997305735,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1524,1668550742,52962.650304504794,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1525,1668551042,51559.75760316749,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1526,1668551342,51643.712467863304,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1527,1668551642,40032.305870988625,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1528,1668551942,39253.767713864436,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1529,1668552242,40172.44100003383,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1530,1668552542,25155.625427795138,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1531,1668552842,25361.355329586873,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1532,1668553142,24695.809861717145,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1533,1668553442,19841.07298658821,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1534,1668553742,20151.855147390503,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1535,1668554042,19691.351902979433,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1536,1668554342,10197.30478586279,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1537,1668554642,10033.056919509912,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1538,1668554942,10159.134025502788,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1539,1668555242,7392.667339053614,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1540,1668555542,7464.094816279836,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1541,1668555842,7501.621555946845,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1542,1668556142,4869.646865432118,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1543,1668556442,4907.700271643511,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1544,1668556742,5023.907471997097,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1545,1668557042,0.0,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
